"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.feedback","Answer.surveycode","Approve","Reject"
"3BAKUKE49IE1MN61A1YQLQRP8EAR12","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3HSYG7LRBK0KR4DMIU0DDDWUI5QKKB","A3LXWAVH36X2FV","Approved","Fri May 12 12:45:34 PDT 2017","Fri May 12 13:07:34 PDT 2017","Tue May 16 13:07:34 PDT 2017","2017-05-16 20:08:23 UTC","","","1320","100% (1/1)","0% (0/0)","0% (0/0)","0","none","3090354"
"3BAKUKE49IE1MN61A1YQLQRP8EAR12","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3MTMREQS4WK5ARYHVH6R7ANT006AWJ","A1BIWPBIBH7V1M","Approved","Fri May 12 12:57:21 PDT 2017","Fri May 12 13:07:41 PDT 2017","Tue May 16 13:07:41 PDT 2017","2017-05-16 20:08:23 UTC","","","620","100% (1/1)","0% (0/0)","0% (0/0)","0","none","7584340"
"3BAKUKE49IE1MN61A1YQLQRP8EAR12","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3O6CYIULEE3PP0CF1MNI7BZN731UWI","A3636YIHPE94SC","Approved","Fri May 12 13:26:24 PDT 2017","Fri May 12 13:39:24 PDT 2017","Tue May 16 13:39:24 PDT 2017","2017-05-16 20:39:25 UTC","","","780","100% (1/1)","0% (0/0)","0% (0/0)","0","no","9963097"
"3BAKUKE49IE1MN61A1YQLQRP8EAR12","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3U5NZHP4LS4U059UP12OW221KYXHPA","A11MO2QAPX3G2M","Approved","Fri May 12 13:35:13 PDT 2017","Fri May 12 13:44:51 PDT 2017","Tue May 16 13:44:51 PDT 2017","2017-05-16 20:45:24 UTC","","","578","100% (1/1)","0% (0/0)","0% (0/0)","0","No","6465753"
"3BAKUKE49IE1MN61A1YQLQRP8EAR12","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3VE8AYVF8NZPGHJ78UCD7VVYF9G8FF","A235DXY5FJN0IW","Approved","Fri May 12 12:56:42 PDT 2017","Fri May 12 13:21:39 PDT 2017","Tue May 16 13:21:39 PDT 2017","2017-05-16 20:22:24 UTC","","","1497","100% (1/1)","0% (0/0)","0% (0/0)","0","","6764936"
"378G7J1SJM05EKHZLJ3BF9I0P2TWET","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","33CID57105VPFCNXIOKFBRS7WJA3LN","A1QQIZ2A5TZ5MR","Approved","Fri May 12 12:53:27 PDT 2017","Fri May 12 13:55:32 PDT 2017","Tue May 16 13:55:32 PDT 2017","2017-05-16 20:56:23 UTC","","","3725","100% (1/1)","0% (0/0)","0% (0/0)","0","I wonder if this was really real. Regardless, I wish you the best with your research!","7057535"
"378G7J1SJM05EKHZLJ3BF9I0P2TWET","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","36W0OB37HXGOE9B0CA0QN04FUXZHZQ","A1RAXN7K4I7JJO","Approved","Fri May 12 12:49:56 PDT 2017","Fri May 12 13:05:43 PDT 2017","Tue May 16 13:05:43 PDT 2017","2017-05-16 20:06:23 UTC","","","947","100% (1/1)","0% (0/0)","0% (0/0)","0","n/a","7933651"
"378G7J1SJM05EKHZLJ3BF9I0P2TWET","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3EWIJTFFVP9FSEE8IFFSWY4GKAQ0E3","AA4KKLIU4C3NY","Approved","Fri May 12 13:08:12 PDT 2017","Fri May 12 13:23:12 PDT 2017","Tue May 16 13:23:12 PDT 2017","2017-05-16 20:23:25 UTC","","","900","100% (1/1)","0% (0/0)","0% (0/0)","0","Thanks!","8268054"
"378G7J1SJM05EKHZLJ3BF9I0P2TWET","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3V5Q80FXIYTJEQ1P8I2AWVTYQJJ23X","A17F06M11XQX6S","Approved","Fri May 12 12:48:38 PDT 2017","Fri May 12 13:08:57 PDT 2017","Tue May 16 13:08:57 PDT 2017","2017-05-16 20:09:24 UTC","","","1219","100% (1/1)","0% (0/0)","0% (0/0)","0","Interesting, would have liked more explanation of what the job was exactly that they were applying for","3907293"
"378G7J1SJM05EKHZLJ3BF9I0P2TWET","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3VFJCI1K4011CMUYINOVGXQF6G3GRX","A22MREX05K7V9Y","Approved","Fri May 12 12:44:11 PDT 2017","Fri May 12 14:05:52 PDT 2017","Tue May 16 14:05:52 PDT 2017","2017-05-16 21:06:25 UTC","","","4901","100% (1/1)","0% (0/0)","0% (0/0)","0","Very enjoyable! Thank you so much!","8698717"
"3CO05SML7W71FYLJEIUQ7L8F3M4R0Z","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","351SEKWQS1J73M7FBPR6ODT8N1OMD5","A3OJSGKZF1TWL6","Approved","Fri May 12 12:45:18 PDT 2017","Fri May 12 13:06:58 PDT 2017","Tue May 16 13:06:58 PDT 2017","2017-05-16 20:07:25 UTC","","","1300","100% (1/1)","0% (0/0)","0% (0/0)","0","No","1657239"
"3CO05SML7W71FYLJEIUQ7L8F3M4R0Z","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3JV9LGBJWUGYF92IQV7RM2LAVTLOGY","A3NYEQB8J9INJP","Approved","Fri May 12 13:12:55 PDT 2017","Fri May 12 13:30:55 PDT 2017","Tue May 16 13:30:55 PDT 2017","2017-05-16 20:31:24 UTC","","","1080","100% (1/1)","0% (0/0)","0% (0/0)","0","Very interesting,  thank you!","4344717"
"3CO05SML7W71FYLJEIUQ7L8F3M4R0Z","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3LBXNTKX0SX6U8T2DGODDYQG3KTX9J","APQ76V1J7G8VY","Approved","Fri May 12 12:47:43 PDT 2017","Fri May 12 13:35:03 PDT 2017","Tue May 16 13:35:03 PDT 2017","2017-05-16 20:35:25 UTC","","","2840","100% (1/1)","0% (0/0)","0% (0/0)","0","This survey is fantastic, thank you for letting me participate! :)","5337533"
"3CO05SML7W71FYLJEIUQ7L8F3M4R0Z","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3P4RDNWND68YAPHG06FPZIH4BC7JI6","A3D6YLTCCGXCA","Approved","Fri May 12 13:46:34 PDT 2017","Fri May 12 13:46:45 PDT 2017","Tue May 16 13:46:45 PDT 2017","2017-05-16 20:47:24 UTC","","","11","100% (1/1)","0% (0/0)","0% (0/0)","0","no","7209155"
"3CO05SML7W71FYLJEIUQ7L8F3M4R0Z","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3YW4XOSQKRNWOZWC4YYXEL9TBQOU1F","AYT6SGST09KSE","Approved","Fri May 12 12:46:32 PDT 2017","Fri May 12 13:06:18 PDT 2017","Tue May 16 13:06:18 PDT 2017","2017-05-16 20:06:26 UTC","","","1186","100% (1/1)","0% (0/0)","0% (0/0)","0","no","1764174"
"33Q5P9PUSQOUBH2Q0FHNOPCFLSKZCT","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3A0EX8ZRN9QEI6Y9GWOBNISFTQVBYI","A2SJQBK1RAKYL","Approved","Fri May 12 13:30:28 PDT 2017","Fri May 12 13:44:08 PDT 2017","Tue May 16 13:44:08 PDT 2017","2017-05-16 20:44:25 UTC","","","820","100% (1/1)","0% (0/0)","0% (0/0)","0","no","7739093"
"33Q5P9PUSQOUBH2Q0FHNOPCFLSKZCT","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3A7Y0R2P2PQV0K6BZSFQ2S4JZP6XJF","A35XCML71BN63B","Approved","Fri May 12 13:06:21 PDT 2017","Fri May 12 13:14:34 PDT 2017","Tue May 16 13:14:34 PDT 2017","2017-05-16 20:15:23 UTC","","","493","100% (1/1)","0% (0/0)","0% (0/0)","0","No - it was enjoyable and great compensation","8275688"
"33Q5P9PUSQOUBH2Q0FHNOPCFLSKZCT","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3ERMJ6L4DZURMD65KCOKOLJC1QMM7D","A1KOWQBBBBGZE4","Approved","Fri May 12 12:58:45 PDT 2017","Fri May 12 13:19:51 PDT 2017","Tue May 16 13:19:51 PDT 2017","2017-05-16 20:20:24 UTC","","","1266","100% (1/1)","0% (0/0)","0% (0/0)","0","Interesting hit","9782839"
"33Q5P9PUSQOUBH2Q0FHNOPCFLSKZCT","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3OB0CAO74IRO9J1VGOY79TVDO3YHY2","AU5JWIOHOEA3Z","Approved","Fri May 12 13:18:35 PDT 2017","Fri May 12 14:35:22 PDT 2017","Tue May 16 14:35:22 PDT 2017","2017-05-16 21:35:24 UTC","","","4607","100% (1/1)","0% (0/0)","0% (0/0)","0","after completing the survey, it would have been interesting to compare the resumes side by side","4444896"
"33Q5P9PUSQOUBH2Q0FHNOPCFLSKZCT","3UL1O09SXALF0PYGEU0L0G0DBBI09E","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 12:36:00 PDT 2017","5","BatchId:2801003;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 12:36:00 PDT 2017","","","3V5Q80FXIYTJEQ1P8I2AWVTYQJJ32Y","A1NLW5ZS2WQR35","Approved","Fri May 12 12:51:48 PDT 2017","Fri May 12 13:21:46 PDT 2017","Tue May 16 13:21:46 PDT 2017","2017-05-16 20:22:24 UTC","","","1798","100% (1/1)","0% (0/0)","0% (0/0)","0","n/a","3916654"
