"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.feedback","Answer.surveycode","Approve","Reject"
"39O0SQZVJO9FX9L3ZHFZM0I2B1HR78","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3LUY3GC6302X7G3ICSGC5PD76V77P4","A2M6TJIR21BN2W","Approved","Fri May 12 14:57:02 PDT 2017","Fri May 12 15:08:11 PDT 2017","Tue May 16 15:08:11 PDT 2017","2017-05-16 22:08:29 UTC","","","669","100% (1/1)","0% (0/0)","0% (0/0)","0","n/a","8818687"
"39O0SQZVJO9FX9L3ZHFZM0I2B1HR78","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3PPTZCWALRM1R2A3V0NKWEWGLK5QZ5","A3BOFAB9M4R305","Approved","Fri May 12 14:52:22 PDT 2017","Fri May 12 15:07:02 PDT 2017","Tue May 16 15:07:02 PDT 2017","2017-05-16 22:07:28 UTC","","","880","100% (1/1)","0% (0/0)","0% (0/0)","0","none","8559537"
"39O0SQZVJO9FX9L3ZHFZM0I2B1HR78","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3X73LLYYQ2GUXKXH9MPWSDX6KJ1HNJ","AJR127W5XWDQM","Approved","Fri May 12 14:51:14 PDT 2017","Fri May 12 15:06:22 PDT 2017","Tue May 16 15:06:22 PDT 2017","2017-05-16 22:06:31 UTC","","","908","100% (1/1)","0% (0/0)","0% (0/0)","0","No.","3621807"
"39WSF6KUV3NX9B8XUXC1YF5EM11EO8","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","354GIDR5ZC8G1OZEA8GDB92CQA6009","A17MUXOICSH29I","Approved","Fri May 12 18:06:43 PDT 2017","Fri May 12 18:33:03 PDT 2017","Tue May 16 18:33:03 PDT 2017","2017-05-17 01:33:23 UTC","","","1580","100% (1/1)","0% (0/0)","0% (0/0)","0","Good survey!","4155828"
"39WSF6KUV3NX9B8XUXC1YF5EM11EO8","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","388U7OUMF8341IJD4LZSV53ZZZP0RP","A1DC5MIXX6SMUJ","Approved","Fri May 12 14:53:56 PDT 2017","Fri May 12 15:00:03 PDT 2017","Tue May 16 15:00:03 PDT 2017","2017-05-16 22:00:29 UTC","","","367","100% (1/1)","0% (0/0)","0% (0/0)","0","None","9801239"
"39WSF6KUV3NX9B8XUXC1YF5EM11EO8","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3D3VGR7TA1H0IAIAN8HBX3162B93RN","A1PGU0IWYPUSQ5","Approved","Fri May 12 14:54:41 PDT 2017","Fri May 12 15:11:16 PDT 2017","Tue May 16 15:11:16 PDT 2017","2017-05-16 22:11:27 UTC","","","995","100% (1/1)","0% (0/0)","0% (0/0)","0","Everything was smooth and clear.","9473218"
"39WSF6KUV3NX9B8XUXC1YF5EM11EO8","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3U0SRXB7CE77MEBK5R1Q6HZC7S0RNR","A1ZT51RVS6TCAF","Approved","Fri May 12 14:58:18 PDT 2017","Fri May 12 15:17:32 PDT 2017","Tue May 16 15:17:32 PDT 2017","2017-05-16 22:17:33 UTC","","","1154","100% (1/1)","0% (0/0)","0% (0/0)","0","I do not.","7444468"
"39WSF6KUV3NX9B8XUXC1YF5EM11EO8","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3VSOLARPKCBUEAMOTRHP6I1CWP3936","A3C2FXENCH8WI5","Approved","Fri May 12 14:55:12 PDT 2017","Fri May 12 15:11:46 PDT 2017","Tue May 16 15:11:46 PDT 2017","2017-05-16 22:12:27 UTC","","","994","100% (1/1)","0% (0/0)","0% (0/0)","0","n/a","3698622"
"31S7M7DAGHSRS9NX70L45K1LU6JLTO","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","39KFRKBFIOXY10NIK1TXT2SE0PKOY5","A5P0G326AZ58X","Approved","Fri May 12 14:57:24 PDT 2017","Fri May 12 15:15:54 PDT 2017","Tue May 16 15:15:54 PDT 2017","2017-05-16 22:16:27 UTC","","","1110","100% (1/1)","0% (0/0)","0% (0/0)","0","Enjoyed it.","2166438"
"31S7M7DAGHSRS9NX70L45K1LU6JLTO","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","39ZSFO5CA9Y3JGCGUN43IL5F570UJV","A1RA365BPW7F66","Approved","Fri May 12 15:05:46 PDT 2017","Fri May 12 15:15:12 PDT 2017","Tue May 16 15:15:12 PDT 2017","2017-05-16 22:15:26 UTC","","","566","100% (1/1)","0% (0/0)","0% (0/0)","0","I enjoyed doing this survey.","5254602"
"31S7M7DAGHSRS9NX70L45K1LU6JLTO","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3TESA3PJ32CA7GDSOIQ973G2WFSMMZ","A34PP32TID2A4N","Approved","Fri May 12 15:05:03 PDT 2017","Fri May 12 15:11:37 PDT 2017","Tue May 16 15:11:37 PDT 2017","2017-05-16 22:12:25 UTC","","","394","100% (1/1)","0% (0/0)","0% (0/0)","0","no thank you","6680140"
"31S7M7DAGHSRS9NX70L45K1LU6JLTO","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3TMSXRD2X729G3LHZYDYW9UQW6GW1X","AS7D4MNIH56ND","Approved","Fri May 12 15:35:07 PDT 2017","Fri May 12 17:03:00 PDT 2017","Tue May 16 17:03:00 PDT 2017","2017-05-17 00:03:24 UTC","","","5273","100% (1/1)","0% (0/0)","0% (0/0)","0","not really","7855957"
"31S7M7DAGHSRS9NX70L45K1LU6JLTO","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3YWRV122CT1EZZGX3J7CTVW1PW68UP","ABAHMAG8R0ETM","Approved","Fri May 12 15:03:16 PDT 2017","Fri May 12 15:19:53 PDT 2017","Tue May 16 15:19:53 PDT 2017","2017-05-16 22:20:26 UTC","","","997","100% (1/1)","0% (0/0)","0% (0/0)","0","Cool Survey","8211993"
"3W3RSPVVGTT6SM2M75BEAGNNDKQLUF","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","30ZX6P7VF9XUZ43EB3UXC2ANMGFJ20","A3UXLYTQ0G27JB","Approved","Fri May 12 15:00:26 PDT 2017","Fri May 12 15:41:35 PDT 2017","Tue May 16 15:41:35 PDT 2017","2017-05-16 22:42:23 UTC","","","2469","100% (1/1)","0% (0/0)","0% (0/0)","0","Thank you.","9622992"
"3W3RSPVVGTT6SM2M75BEAGNNDKQLUF","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","33JKGHPFYDWGPYYS0J59KI52152MNZ","A1MJUTSJS31179","Approved","Fri May 12 15:05:10 PDT 2017","Fri May 12 15:28:14 PDT 2017","Tue May 16 15:28:14 PDT 2017","2017-05-16 22:28:31 UTC","","","1384","100% (1/1)","0% (0/0)","0% (0/0)","0","It'd be helpful to know more about the position that the candidates were being considered for, as it's hard to tell whether their experience would translate well to their new position.","5956646"
"3W3RSPVVGTT6SM2M75BEAGNNDKQLUF","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3K772S5NP9DQ3EK4GNMD2Q3X6R2EHT","A2V995T3ER2ACH","Approved","Fri May 12 15:04:09 PDT 2017","Fri May 12 15:56:18 PDT 2017","Tue May 16 15:56:18 PDT 2017","2017-05-16 22:56:26 UTC","","","3129","100% (1/1)","0% (0/0)","0% (0/0)","0","No, thank you.","5023553"
"3W3RSPVVGTT6SM2M75BEAGNNDKQLUF","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3LEIZ60CDK1VZ3THEYCYAJ6RBK3Z9U","A23MZDZGQFUTLY","Approved","Fri May 12 15:11:08 PDT 2017","Fri May 12 15:20:33 PDT 2017","Tue May 16 15:20:33 PDT 2017","2017-05-16 22:21:23 UTC","","","565","100% (1/1)","0% (0/0)","0% (0/0)","0","no","9469708"
"3W3RSPVVGTT6SM2M75BEAGNNDKQLUF","3GWVV0PYXZKR9UN07XHIB19JTH7MZQ","Evaluate management consulting job candidate resumes","Evaluate management consulting job applicant resumes.","management, consulting, jobs","$3.00","Fri May 12 14:50:47 PDT 2017","5","BatchId:2801179;OriginalHitTemplateId:920937340;","10800","345600","Mon May 15 14:50:47 PDT 2017","","","3MAOD8E57RCRJAXWEQ7IVZL089WXN4","A33S3C6WFXVF8A","Approved","Fri May 12 17:16:33 PDT 2017","Fri May 12 17:43:28 PDT 2017","Tue May 16 17:43:28 PDT 2017","2017-05-17 00:44:23 UTC","","","1615","100% (1/1)","0% (0/0)","0% (0/0)","0","none","3376559"
